"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"699132","CR-0000100448","0","0","0","0","23-175-0042","False","False","264.0","6/24/2023 12:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","True","True","98119","PACHECO DR","WEBSTER DR","37.37194752","-121.8556924"
"694681","CR-0000098715","2","0","0","0","23-222-0450","True","False","0.0","8/10/2023 1:12:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","light pole","False","True","55747","ELEVENTH ST","KEYES ST","37.32474523","-121.8677353"
"698724","CR-0000099973","0","0","0","1","23-330-0039","False","False","","11/26/2023 12:35:00 AM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Related","Pedestrian","North","South","East Of","PED","False","True","20932","BLUEFIELD DR/COPPERFIELD DR","CAPITOL EX","37.27451913","-121.8546429"
"691017","CR-0000097189","0","0","0","0","23-051-0004","False","False","258.0","2/20/2023 12:04:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Unknown","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","105940","SAN ANTONIO ST","THIRTY FOURTH ST","37.34879827","-121.8549221"
"699146","CR-0000100463","0","0","0","0","23-155-0026","False","False","128.0","6/4/2023 12:21:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","106424","SAN FERNANDO ST","THIRTY THIRD ST","37.34952439","-121.8577941"
"696548","CR-0000099744","0","0","1","0","23-355-0098","False","False","","12/21/2023 4:31:00 AM","Crossing - Not In Crosswalk","Unknown","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Related","Pedestrian","East","West","Unknown","PED","True","True","111858","THIRTY FIRST ST","WHITTON ST","37.34794198","-121.8589321"
"711634","CR-0000101317","0","0","0","0","23-336-0521","False","False","128.0","12/2/2023 2:46:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","111891","THIRTY THIRD ST","WHITTON ST","37.34875263","-121.8572176"
"699209","CR-0000100530","0","1","0","0","23-163-0945","False","False","243.0","6/12/2023 11:06:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","112573","TWENTY EIGHTH ST","WHITTON ST","37.34630949","-121.8623634"
"691341","CR-0000097588","0","0","1","0","23-077-0031","False","False","0.0","3/18/2023 1:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Bike At Fault","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE","False","True","137191","LAUREL GROVE LN","PARK AV","37.32617735","-121.9047957"
"690673","CR-0000096807","0","0","0","0","23-018-0460","False","False","0.0","1/18/2023 1:23:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","59861","FIFTH ST","REED ST","37.32910052","-121.8795645"
"711558","CR-0000101527","0","0","0","0","23-362-0207","False","False","50.0","12/28/2023 8:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","110351","ST JAMES ST","THIRTY THIRD ST","37.35445715","-121.8623015"
"696238","CR-0000099384","0","1","0","0","23-155-0700","False","False","90.0","6/4/2023 6:44:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","79441","KING RD","MABURY RD","37.3668084","-121.8693652"
"698884","CR-0000100180","1","0","0","0","23-305-0857","False","False","0.0","11/1/2023 7:36:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","79441","KING RD","MABURY RD","37.3668084","-121.8693652"
"699246","CR-0000100568","0","0","0","0","23-168-0598","False","False","63.0","6/17/2023 5:46:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","84644","LOCHRIDGE DR","SCHULTE DR","37.36144868","-121.862171"
"692506","CR-0000097795","0","0","0","0","23-070-0394","False","False","72.0","3/11/2023 12:11:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","18105","BEVERLY BL","KING RD","37.35392656","-121.8567315"
"698717","CR-0000099966","0","0","0","0","23-148-0440","False","False","217.0","5/28/2023 12:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","18105","BEVERLY BL","KING RD","37.35392656","-121.8567315"
"691006","CR-0000097177","0","0","0","0","23-057-0805","False","False","84.0","2/26/2023 7:15:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Cloudy","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","6390","ALVIN AV","TIERRA BUENA DR","37.31511557","-121.8236569"
"698840","CR-0000100123","0","0","0","0","23-359-0018","False","False","0.0","12/25/2023 12:14:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","123177","BAYSHORE FR/DOVE HILL RD","YERBA BUENA RD","37.29563659","-121.8085168"
"716039","CR-0000101873","0","0","0","0","23-312-9708","False","True","0.0","11/7/2023 9:45:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Unknown","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","6380","ALVIN AV","SARALYNN DR","37.31400338","-121.8225876"
"695954","CR-0000099087","0","0","0","0","23-224-0028","False","False","144.0","8/12/2023 12:23:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","62908","FOURTH ST","JULIAN ST","37.34204723","-121.8906698"
"690640","CR-0000096762","0","0","0","0","23-031-0742","False","False","75.0","1/31/2023 5:49:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","20514","BLOSSOM HILL RD","VASSAR DR","37.24066922","-121.8925435"
"715993","CR-0000101882","0","0","0","0","23-322-0303","False","False","100.0","11/18/2023 9:18:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","14475","BATON ROUGE DR","ROUGH AND READY RD","37.37859187","-121.8464899"
"694360","CR-0000098304","1","0","0","0","23-170-0603","False","False","51.0","6/19/2023 3:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","West Of","BIKE","False","True","105566","RYLAND ST","SAN PEDRO ST","37.34184097","-121.8980282"
"692385","CR-0000097668","0","0","0","0","23-076-0690","False","False","40.0","3/17/2023 2:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","105577","RYLAND AV","SANTA TERESA ST","37.34092807","-121.9006837"
"698686","CR-0000099934","1","0","0","0","23-217-0180","False","False","0.0","8/5/2023 6:10:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","117963","MCLAUGHLIN AV","SINCLAIR FR","37.33696094","-121.857845"
"696125","CR-0000099267","0","0","0","0","23-236-0910","False","False","300.0","8/24/2023 8:53:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","86470","MABURY RD","OAKLAND RD","37.36402485","-121.8916224"
"698867","CR-0000100151","1","0","0","0","23-124-0349","False","False","0.0","5/4/2023 11:05:00 AM","No Pedestrians Involved","Dry","Unknown","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","107194","SANTA CLARA ST","TWENTY EIGHTH ST","37.34871706","-121.8641341"
"711677","CR-0000101359","0","0","0","0","23-321-0048","False","False","115.0","11/17/2023 1:24:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","True","107194","SANTA CLARA ST","TWENTY EIGHTH ST","37.34871706","-121.8641341"
"691005","CR-0000097176","0","0","0","0","23-057-0114","True","False","176.0","2/26/2023 2:37:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","East Of","Lightpole","True","True","107194","SANTA CLARA ST","TWENTY EIGHTH ST","37.34871706","-121.8641341"
"696013","CR-0000099148","0","0","0","0","23-212-0536","False","False","51.0","7/31/2023 11:57:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","True","5390","ALMADEN RD","CURTNER AV","37.29232482","-121.8800742"
"694675","CR-0000098709","1","1","0","0","23-237-0909","False","False","0.0","8/25/2023 8:51:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","5390","ALMADEN RD","CURTNER AV","37.29232482","-121.8800742"
"716048","CR-0000101837","1","0","0","0","23-348-0220","False","False","215.0","12/14/2023 8:22:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","True","108162","SENTER RD","TULLY RD","37.30795852","-121.8476539"
"695965","CR-0000099098","0","0","0","0","23-213-0197","False","False","0.0","8/1/2023 7:08:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","108162","SENTER RD","TULLY RD","37.30795852","-121.8476539"
"696515","CR-0000099702","2","1","0","0","23-336-0778","False","False","71.0","12/2/2023 8:42:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","True","108162","SENTER RD","TULLY RD","37.30795852","-121.8476539"
"690598","CR-0000096719","1","0","0","0","23-006-0040","False","False","0.0","1/6/2023 12:55:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE","False","True","108162","SENTER RD","TULLY RD","37.30795852","-121.8476539"
"711597","CR-0000101441","0","0","0","0","23-364-0388","False","False","0.0","12/30/2023 2:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","1275","ABORN RD","CAPITOL EX","37.3114326","-121.8080686"
"715854","CR-0000101751","0","0","0","0","23-241-9706","False","True","0.0","8/23/2023 5:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","1275","ABORN RD","CAPITOL EX","37.3114326","-121.8080686"
"695820","CR-0000098885","0","1","0","0","23-266-0513","False","False","0.0","9/23/2023 3:28:00 PM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Pedestrian At Fault","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","North","South","At","PED","False","True","105984","SAN ANTONIO ST","TWENTY EIGHTH ST","37.34553624","-121.8617827"
"699091","CR-0000100406","0","0","0","0","23-166-0433","False","False","51.0","6/15/2023 2:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","74590","HUMBOLDT ST","SECOND ST","37.31913203","-121.8764641"
"699169","CR-0000100488","0","0","0","0","23-176-0899","False","False","120.0","6/25/2023 10:08:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","95886","NINETEENTH ST","WILLIAM ST","37.33854853","-121.8664583"
"715935","CR-0000101897","0","0","0","0","23-319-0651","False","False","219.0","11/15/2023 4:59:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Cloudy","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","112595","TWENTY FIRST ST","WILLIAM ST","37.33969279","-121.864764"
