Latitude,Longitude,typeofdata
37.26575567,-121.9115909,traffic
37.4178769,-121.9579921,traffic
37.4178769,-121.9579921,traffic
37.39890299,-121.868353,traffic
37.40107062,-121.8809536,traffic
37.30542301,-121.8452042,traffic
37.30542301,-121.8452042,traffic
37.21099115,-121.8408,traffic
37.26861162,-121.9314899,traffic
37.26861162,-121.9314899,traffic
37.29035635,-121.8539738,traffic
37.33598594,-121.9009937,traffic
37.33882809,-121.8420569,traffic
37.30712981,-121.8108349,traffic
37.30712981,-121.8108349,traffic
37.31366995,-121.8363491,traffic
37.31180628,-121.8392372,traffic
37.25552763,-121.8308197,traffic
37.41001223,-121.936276,traffic
37.43027345,-121.9656999,traffic
37.35711346,-121.843509,traffic
37.36288921,-121.8858086,traffic
37.35614174,-121.8191468,traffic
37.35614174,-121.8191468,traffic
37.35614174,-121.8191468,traffic
37.35564763,-121.8155513,traffic
37.35542754,-121.8040279,traffic
37.31557815,-121.843958,traffic
37.31590691,-121.8433043,traffic
37.31590691,-121.8433043,traffic
37.31499828,-121.8460737,traffic
37.31207262,-121.8427905,traffic
37.31146929,-121.8423157,traffic
37.31146929,-121.8423157,traffic
37.37178437,-121.9198238,traffic
37.37809766,-121.8769032,traffic
37.29977127,-121.8026906,traffic
37.27692809,-121.8418967,traffic
37.27692809,-121.8418967,traffic
37.28067267,-121.8379639,traffic
37.28067267,-121.8379639,traffic
37.28067267,-121.8379639,traffic
37.29694968,-121.8331797,traffic
37.29563993,-121.8342688,traffic
37.30028326,-121.8442698,traffic
37.30079964,-121.8435438,traffic
37.30154515,-121.954468,traffic
37.29776913,-121.9544557,traffic
37.30813034,-121.9776662,traffic
37.30813034,-121.9776662,traffic
37.3700773,-121.8430134,traffic
37.3700773,-121.8430134,traffic
37.3700773,-121.8430134,traffic
37.3700773,-121.8430134,traffic
37.3700773,-121.8430134,traffic
37.3700773,-121.8430134,traffic
37.3700773,-121.8430134,traffic
37.36612048,-121.8829309,traffic
37.36612048,-121.8829309,traffic
37.37766286,-121.8672888,traffic
37.30692653,-121.8036164,traffic
37.25316632,-121.9523999,traffic
37.26645096,-121.9362225,traffic
37.37116037,-121.8696028,traffic
37.41037769,-121.8763392,traffic
37.41037769,-121.8763392,traffic
37.41498945,-121.8711262,traffic
37.41414558,-121.8689112,traffic
37.30606581,-122.0322568,traffic
37.30379483,-122.0322489,traffic
37.41602703,-121.8750339,traffic
37.40432409,-121.8667632,traffic
37.37039587,-121.9214149,traffic
37.37039587,-121.9214149,traffic
37.2617424,-121.9314108,traffic
37.36984517,-121.8046284,traffic
37.34427364,-121.847324,traffic
37.40331992,-121.8821166,traffic
37.40331992,-121.8821166,traffic
37.41265608,-121.9599954,traffic
37.27375208,-121.8084422,traffic
37.31196418,-121.8048559,traffic
37.31196418,-121.8048559,traffic
37.38512215,-121.8589945,traffic
37.38201026,-121.9035316,traffic
37.43280063,-121.9667052,traffic
37.2506274,-121.8412105,traffic
37.2742094,-121.9272119,traffic
37.38655812,-121.8605608,traffic
37.38655812,-121.8605608,traffic
37.37872185,-121.9110752,traffic
37.38906755,-121.8462352,traffic
37.38599241,-121.9277368,traffic
37.3436548,-121.8375636,traffic
37.3436548,-121.8375636,traffic
37.3436548,-121.8375636,traffic
37.35553912,-121.8406698,traffic
37.28044222,-121.9831271,traffic
37.29471758,-121.8524311,traffic
37.29471758,-121.8524311,traffic
37.29471758,-121.8524311,traffic
37.31256896,-121.8700941,traffic
37.31256896,-121.8700941,traffic
37.30839065,-121.8659363,traffic
37.30839065,-121.8659363,traffic
37.30525564,-121.8628136,traffic
37.30525564,-121.8628136,traffic
37.40659528,-121.8567732,traffic
37.40690859,-121.8559828,traffic
37.3039238,-121.8154891,traffic
37.2708731,-121.9827227,traffic
37.36879561,-121.8490397,traffic
37.23496004,-121.8229754,traffic
37.35355893,-121.8354287,traffic
37.35094664,-121.8363578,traffic
37.35094664,-121.8363578,traffic
37.35094664,-121.8363578,traffic
37.35094664,-121.8363578,traffic
37.3552984,-121.8308435,traffic
37.31538037,-121.801993,traffic
37.359764,-121.837895,traffic
37.42359707,-121.9604305,traffic
37.41977949,-121.9603054,traffic
37.35877937,-121.8509182,traffic
37.3483791,-121.8305992,traffic
37.31423577,-121.8181425,traffic
37.29399529,-121.8430046,traffic
37.29399529,-121.8430046,traffic
37.29771373,-121.8376256,traffic
37.2462959,-121.8174292,traffic
37.26936089,-121.9363662,traffic
37.30906658,-121.8365222,traffic
37.42556645,-121.9662045,traffic
37.27854685,-121.8154713,traffic
37.42841118,-121.9728622,traffic
37.40907468,-121.8506129,traffic
37.31396582,-121.791524,traffic
37.31396582,-121.791524,traffic
37.25314882,-121.8308588,traffic
37.31517238,-121.8365087,traffic
37.31517238,-121.8365087,traffic
37.31517238,-121.8365087,traffic
37.27317304,-121.8375421,traffic
37.38096519,-121.8267688,traffic
37.38107156,-121.826348,traffic
37.38107156,-121.826348,traffic
37.38139449,-121.8770829,traffic
37.27866214,-121.8181434,traffic
37.27646285,-121.8192839,traffic
37.30039512,-121.8209165,traffic
37.36442599,-121.91892,traffic
37.24126991,-121.8325809,traffic
37.24215395,-121.8360562,traffic
37.30090082,-121.842497,traffic
37.41805422,-121.8701085,traffic
37.38779102,-121.8385152,traffic
37.25885662,-121.823309,traffic
37.26123017,-121.8194176,traffic
37.26027026,-121.9313541,traffic
37.25546427,-121.8218989,traffic
37.39737495,-121.9361287,traffic
37.31328893,-121.796141,traffic
37.32441251,-121.8328242,traffic
37.31589337,-121.9759443,traffic
37.32321275,-121.9684108,traffic
37.38227271,-121.9005933,traffic
37.39705694,-121.8909341,traffic
37.35027572,-121.885487,traffic
37.33210128,-121.8774887,traffic
37.33360023,-121.8743296,traffic
37.3326025,-121.8764332,traffic
37.33531878,-121.8870865,traffic
37.31829305,-121.8585909,traffic
37.31989939,-121.865549,traffic
37.31875436,-121.8763118,traffic
37.36271489,-121.8755796,traffic
37.36271489,-121.8755796,traffic
37.35840461,-121.8928103,traffic
37.35840461,-121.8928103,traffic
37.24483767,-121.8914866,traffic
37.31930667,-121.8787326,traffic
37.33567335,-121.8945568,traffic
37.33528429,-121.895393,traffic
37.32034778,-121.879746,traffic
37.32034778,-121.879746,traffic
37.33165285,-121.9083962,traffic
37.33548934,-121.9077719,traffic
37.3288794,-121.8712949,traffic
37.3288794,-121.8712949,traffic
37.35030429,-121.8608178,traffic
37.34956628,-121.8623364,traffic
37.2841058,-121.7737492,traffic
37.2841058,-121.7737492,traffic
37.31291525,-121.9044675,traffic
37.31355504,-121.8780252,traffic
37.31355504,-121.8780252,traffic
37.28182187,-121.9089284,traffic
37.33060202,-121.9200126,traffic
37.33060202,-121.9200126,traffic
37.33183068,-121.9268226,traffic
37.33183068,-121.9268226,traffic
37.33113507,-121.9277232,traffic
37.36452413,-121.8582468,traffic
37.25699366,-121.9121742,traffic
37.32380064,-121.8449217,traffic
37.23878217,-121.8508013,traffic
37.32341465,-121.9267725,traffic
37.34077147,-121.9230416,traffic
37.36257564,-121.891428,traffic
37.27527673,-121.8704015,traffic
37.27527673,-121.8704015,traffic
37.27464598,-121.8636704,traffic
37.27464598,-121.8636704,traffic
37.27464598,-121.8636704,traffic
37.25856977,-121.8780994,traffic
37.29780897,-121.8893895,traffic
37.31318987,-121.8785522,traffic
37.31318987,-121.8785522,traffic
37.3444054,-121.9153116,traffic
37.34625725,-121.9151893,traffic
37.34625725,-121.9151893,traffic
37.34625725,-121.9151893,traffic
37.34425218,-121.9129946,traffic
37.31999469,-121.8929452,traffic
37.33300327,-121.8839304,traffic
37.33647832,-121.8987375,traffic
37.33647832,-121.8987375,traffic
37.34857579,-121.8829573,traffic
37.30475624,-121.9164324,traffic
37.31078767,-121.9138562,traffic
37.31069782,-121.915687,traffic
37.26028992,-121.7836766,traffic
37.28874488,-121.7653527,traffic
37.27071411,-121.905793,traffic
37.34272027,-121.8575495,traffic
37.35351426,-121.863895,traffic
37.31063097,-121.8784707,traffic
37.34783377,-121.8906286,traffic
37.3196673,-121.9181006,traffic
37.32600913,-121.9115795,traffic
37.34564423,-121.8706162,traffic
37.34949191,-121.8701756,traffic
37.32519195,-121.8880912,traffic
37.29177716,-121.8889956,traffic
37.34971265,-121.8663115,traffic
37.36213747,-121.8880141,traffic
37.35966677,-121.9023294,traffic
37.32082545,-121.8719227,traffic
37.33816544,-121.8906296,traffic
37.33201663,-121.886017,traffic
37.32271948,-121.8719277,traffic
37.32271948,-121.8719277,traffic
37.32271948,-121.8719277,traffic
37.35674451,-121.8626901,traffic
37.34557206,-121.8832435,traffic
37.25139826,-121.8250743,traffic
37.34111619,-121.88851,traffic
37.32785066,-121.8609079,traffic
37.32161894,-121.8856406,traffic
37.32533646,-121.7869071,traffic
37.23882655,-121.7743851,traffic
37.23261168,-121.7722343,traffic
37.23261168,-121.7722343,traffic
37.23261168,-121.7722343,traffic
37.30846839,-121.9010776,traffic
37.30846839,-121.9010776,traffic
37.27800555,-121.8800391,traffic
37.27800555,-121.8800391,traffic
37.31312768,-121.9500809,traffic
37.32079655,-121.8244018,traffic
37.320302,-121.8289065,traffic
37.320302,-121.8289065,traffic
37.31950981,-121.8279372,traffic
37.31950981,-121.8279372,traffic
37.36583176,-121.8280218,traffic
37.35963191,-121.8277212,traffic
37.36261189,-121.8348294,traffic
37.33805345,-121.8413046,traffic
37.33805345,-121.8413046,traffic
37.33827514,-121.8455267,traffic
37.30131211,-121.9620779,traffic
37.30061534,-121.9316997,traffic
37.31313137,-121.9487592,traffic
37.30520376,-121.9367075,traffic
37.33604194,-121.8445389,traffic
37.3374902,-121.7916805,traffic
37.35280223,-121.8555274,traffic
37.35280223,-121.8555274,traffic
37.35280223,-121.8555274,traffic
37.2503584,-121.8588765,traffic
37.2503584,-121.8588765,traffic
37.23618653,-121.9226111,traffic
37.23618653,-121.9226111,traffic
37.23618653,-121.9226111,traffic
37.29409369,-121.8906193,traffic
37.26919508,-121.8117575,traffic
37.2989723,-121.9996396,traffic
37.30345656,-121.8699695,traffic
37.30345656,-121.8699695,traffic
37.30345656,-121.8699695,traffic
37.30626565,-121.8786004,traffic
37.31452114,-121.8720409,traffic
37.39499751,-121.8446296,traffic
37.27622391,-121.8060794,traffic
37.27622391,-121.8060794,traffic
37.35361748,-121.8906612,traffic
37.32988578,-121.9191462,traffic
37.34911463,-121.8757767,traffic
37.34822975,-121.8776438,traffic
37.34822975,-121.8776438,traffic
37.34734479,-121.8795102,traffic
37.34404164,-121.8648462,traffic
37.34404164,-121.8648462,traffic
37.35790327,-121.8938616,traffic
37.3571378,-121.9061965,traffic
37.35599341,-121.8637975,traffic
37.30116483,-121.9040007,traffic
37.33016919,-121.8574591,traffic
37.32910404,-121.8564182,traffic
37.32887941,-121.8530494,traffic
37.33039267,-121.8544125,traffic
37.33144974,-121.8523999,traffic
37.35732922,-121.8920083,traffic
37.35777479,-121.8910765,traffic
37.35059121,-121.897038,traffic
37.28461945,-121.8262498,traffic
37.33273611,-121.8536385,traffic
37.33273611,-121.8536385,traffic
37.33273611,-121.8536385,traffic
37.33813302,-121.8590131,traffic
37.33813302,-121.8590131,traffic
37.26156121,-121.8058424,traffic
37.26155804,-121.8047963,traffic
37.21831044,-121.8768104,traffic
37.26004942,-121.8048728,traffic
37.33384172,-121.8954632,traffic
37.35817154,-121.8983347,traffic
37.36207154,-121.9012779,traffic
37.26293949,-121.8108772,traffic
37.26293949,-121.8108772,traffic
37.34797817,-121.8566379,traffic
37.35459797,-121.8517537,traffic
37.35459797,-121.8517537,traffic
37.32694317,-121.9270938,traffic
37.26059496,-121.8887489,traffic
37.33072504,-121.8516975,traffic
37.35747357,-121.8638722,traffic
37.31657865,-121.910961,traffic
37.34296837,-121.8665547,traffic
37.32576871,-121.8656263,traffic
37.33616754,-121.8905658,traffic
37.33569893,-121.8915568,traffic
37.329002,-121.9180804,traffic
37.31241588,-121.9039229,traffic
37.35426587,-121.8770834,traffic
37.35426587,-121.8770834,traffic
37.34083194,-121.863085,traffic
37.34083194,-121.863085,traffic
37.33223933,-121.8935871,traffic
37.31641347,-121.8739533,traffic
37.36216993,-121.8970434,traffic
37.36697124,-121.9003167,traffic
37.3689795,-121.9080837,traffic
37.30987933,-121.965951,traffic
37.39902927,-121.9220526,traffic
37.38089521,-121.8620855,traffic
37.32321844,-121.8708777,traffic
37.2537183,-121.8259115,traffic
37.25129932,-121.8090904,traffic
37.27949534,-121.8209217,traffic
37.28415396,-121.8414654,traffic
37.24842955,-121.8174566,traffic
37.20761927,-121.7300878,traffic
37.34683568,-121.9044825,traffic
37.35337735,-121.8232716,traffic
37.35812839,-121.8265043,traffic
37.28730536,-121.9967781,traffic
37.35755591,-121.8408983,traffic
37.37510976,-121.8356085,traffic
37.37510976,-121.8356085,traffic
37.37510976,-121.8356085,traffic
37.37510976,-121.8356085,traffic
37.37510976,-121.8356085,traffic
37.37510976,-121.8356085,traffic
37.37510976,-121.8356085,traffic
37.41502395,-121.9538017,traffic
37.41634904,-121.9559656,traffic
37.2719114,-121.8366839,traffic
37.39385538,-121.8666013,traffic
37.39979295,-121.8469252,traffic
37.38735335,-121.8860541,traffic
37.309728,-121.918482,traffic
37.25541403,-121.8983436,traffic
37.30755384,-121.8291485,traffic
37.23030293,-121.7468413,traffic
37.35534772,-121.8061372,traffic
37.28053286,-121.8234186,traffic
37.26746986,-121.8219521,traffic
37.24596422,-121.8039438,traffic
37.20938701,-121.8462965,traffic
37.25877166,-121.8309059,traffic
37.34560225,-121.848614,traffic
37.34605063,-121.8387566,traffic
37.3483314,-121.8350834,traffic
37.34882681,-121.8343691,traffic
37.34907877,-121.8078509,traffic
37.35123489,-121.8773576,traffic
37.35487536,-121.9002284,traffic
37.36679483,-121.8397737,traffic
37.35306291,-121.8360756,traffic
37.31569664,-121.8624212,traffic
37.31569664,-121.8624212,traffic
37.37642552,-121.8366413,traffic
37.27810859,-121.8321994,traffic
37.33887769,-121.879692,traffic
37.32336428,-121.9458106,traffic
37.32759058,-121.8827469,traffic
37.32759058,-121.8827469,traffic
37.3255989,-121.8826884,traffic
37.32422394,-121.868771,traffic
37.2306358,-121.8220053,traffic
37.32132362,-121.9830785,traffic
37.27987102,-121.8644698,traffic
37.36202862,-121.8279001,traffic
37.31831199,-121.8395789,traffic
37.31831199,-121.8395789,traffic
37.31842463,-121.8362817,traffic
37.35430486,-121.8174731,traffic
37.35263908,-121.824361,traffic
37.35263908,-121.824361,traffic
37.35263908,-121.824361,traffic
37.35197233,-121.8253432,traffic
37.3514488,-121.8261204,traffic
37.3514488,-121.8261204,traffic
37.25377914,-121.8031774,traffic
37.24631794,-121.9312665,traffic
37.36974043,-121.8524074,traffic
37.27255134,-121.932917,traffic
37.31210017,-121.9425241,traffic
37.31431697,-121.9767949,traffic
37.31431697,-121.9767949,traffic
37.34236264,-121.8409101,traffic
37.3419575,-121.8370417,traffic
37.34602863,-121.834061,traffic
37.34602863,-121.834061,traffic
37.33554673,-121.8006177,traffic
37.30360263,-121.8434614,traffic
37.31400167,-121.8744755,traffic
37.35083339,-121.8270065,traffic
37.35083339,-121.8270065,traffic
37.35083339,-121.8270065,traffic
37.35083339,-121.8270065,traffic
37.31737959,-121.8187279,traffic
37.27018391,-121.9077833,traffic
37.31069107,-121.926617,traffic
37.2537523,-121.8218726,traffic
37.30567653,-121.8128193,traffic
37.24317888,-121.8895245,traffic
37.32479113,-121.88209,traffic
37.32479113,-121.88209,traffic
37.33893299,-121.8329744,traffic
37.33630167,-121.8396093,traffic
37.33630167,-121.8396093,traffic
37.33630167,-121.8396093,traffic
37.33160208,-121.8785384,traffic
37.33011937,-121.8731599,traffic
37.3219136,-121.8381218,traffic
37.32860036,-121.8806209,traffic
37.32860036,-121.8806209,traffic
37.33941113,-121.8687032,traffic
37.35323342,-121.8122029,traffic
37.34836448,-121.7964975,traffic
37.3394590702819,-121.89612534522,traffic
37.335185,-121.856138,traffic
